,gene_name,Python_coef,aod_coef,coef_diff,Python_intercept,aod_intercept,intercept_diff,Python_phi,aod_phi,phi_diff,Python_NLL,aod_NLL,NLL_diff
113,SET,-0.1102658572770457,-0.110394539046665,0.00012868176961930433,0.1588905343638683,0.158887464379924,3.0699839443093513e-06,0.2611681869506841,0.261121980259812,4.620669087213036e-05,12664.200797943517,12664.200834558242,-3.6614725104300305e-05
114,SESN3,-0.3709265274235453,-0.370572069141897,0.0003544582816483177,4.979389271719091,4.97931007965831,7.919206078099705e-05,0.1171877338886261,0.117191743856586,4.009967959892058e-06,347.126358907881,347.1263604393075,-1.5314265056076692e-06
115,SERPINB6,1.3264933647373356,1.32607383334007,0.00041953139726569333,5.709573498417715,5.70986983689859,0.00029633848087495807,0.0001562500000001,4.05581587472e-07,0.00015584441841262798,41.81971295242676,41.819568437800456,0.00014451462630660217
116,SERPINA1,0.793625261190477,0.794406050412019,0.0007807892215418999,3.621448919048007,3.62080104762986,0.000647871418146817,0.171893938342625,0.171993316792421,9.937844979598931e-05,199.75170940057396,199.7517134210164,-4.020442446517336e-06
117,SEMA4D,-0.0514145083899516,-0.0511932993454894,0.00022120904446220474,0.4707143815951329,0.470433483941625,0.0002808976535079166,0.6118312276840228,0.611631606968116,0.00019962071590673425,3400.9620767697447,3400.9621081557125,-3.138596775897895e-05
118,SEMA4A,-1.1475969725222452,-1.14742572732208,0.00017124520016520428,2.7030129583171125,2.70280667916724,0.0002062791498724792,0.246869506835938,0.246682881935001,0.00018662490093698803,666.1948506281578,666.1948575112934,-6.883135597490764e-06
119,SELL,-0.3880050386333377,-0.387930833357117,7.420527622070683e-05,2.136955060711389,2.13670980013927,0.00024526057211904373,0.5842282867431658,0.584201133502408,2.7153240757860075e-05,1153.4008372729118,1153.4008445582108,-7.285299034265336e-06
120,SEC63,-0.0923897229730378,-0.0887518219467616,0.0036379010262762024,4.677093489160864,4.6737080903697,0.0033853987911642847,0.0001562500000001,1.72334055824396e-07,0.0001560776659442756,378.0734997949554,378.0700592359577,0.003440558997738208
121,SEC61G,0.0298819762485077,0.264080870643352,0.23419889439484431,7.609859153940985,7.38928160375775,0.22057755018323544,0.0001562500000001,3.86194262747072e-09,0.0001562461380574725,158.2858017472702,158.4564390715116,-0.17063732424139744
122,SCRN3,0.5825057943667284,0.582430074209292,7.57201574363986e-05,3.5688146004762507,3.56881406690312,5.335731305677882e-07,0.2455823364257817,0.245660997743227,7.866131744529992e-05,275.3717054694338,275.3717056561828,-1.8674904822546523e-07
123,SCNN1A,0.6931575563707075,0.711773373428618,0.01861581705791049,-0.6931426606670211,-0.706731508768338,0.013588848101316886,0.9999999237060546,0.999999986415258,6.270920338558028e-08,4.682131303535346,4.682205369027965,-7.406549261901318e-05
124,SCFD1,-0.2586882855053499,-0.258306113700357,0.0003821718049928924,4.3488470574753055,4.34868594846584,0.00016110900946575413,0.4590531795144094,0.459147081642724,9.390212831461575e-05,339.6121586221245,339.61216072074933,-2.0986248046028777e-06
125,S100A2,0.8947991160559227,0.897063459585489,0.0022643435295663927,0.213601913773877,0.212314958989794,0.0012869547840829998,0.9999999988079072,0.999999999760424,9.525167321555728e-10,109.07549939371276,109.07552156994944,-2.217623668343549e-05
126,RTKN,-0.2982229778847933,-0.298284847585256,6.186970046268003e-05,2.1575706539890103,2.1575261510744,4.450291461033373e-05,0.501524505615236,0.501207913690148,0.0003165919250879279,164.2800626698859,164.28006347988818,-8.100022910184634e-07
127,RRAS2,0.2266572091737516,0.226772483288557,0.00011527411480541372,3.809998535389694,3.80983674982019,0.00016178556950396938,0.2775004272460944,0.277681939506125,0.00018151226003060295,252.95825696438013,252.95825767755224,-7.131721133646352e-07
128,RPTOR,-0.0629414716041238,-0.0629255234947555,1.5948109368307817e-05,3.078431145293114,3.07846605207162,3.4906778505927605e-05,0.6071685180522519,0.607693187593081,0.0005246695408290813,314.51599363475634,314.51599705562325,-3.420866903525166e-06
129,RPS28,0.1176163725548408,0.116558476029083,0.001057896525757801,11.58848018121702,11.5911118525307,0.0026316713136793624,0.0001329132843017,3.9307733913871503e-10,0.00013291289122436086,80.84093093538587,80.79120130376879,0.049729631617083214
130,RPRD1B,-0.786337284998082,-0.786148656225136,0.000188628772946009,2.940873886631496,2.94060563918927,0.0002682474422259773,0.7183288574218771,0.718125416227065,0.00020344119481208178,778.6630164949995,778.6630245039138,-8.008914278434531e-06
131,RPLP0,-0.2474524698901644,-0.247974578313513,0.0005221084233485995,-2.2331526855161705,-2.23285739759928,0.00029528791689070744,0.7703853225708033,0.770440289078616,5.496650781267043e-05,453.4801659546733,453.4801698496205,-3.894947212756961e-06
132,RNF207,-1.1962453277814913,-1.1969576187427,0.000712290961208728,3.761187020333315,3.76137586346996,0.00018884313664502272,0.9999999237060546,0.999999823961926,9.97441286232359e-08,32.33052165275277,32.33052243307868,-7.803259052252542e-07
133,RMI2,-0.1039931446245205,-0.103180135335841,0.0008130092886795004,1.843332671412228,1.84293297809797,0.0003996933142580428,0.930154067993167,0.930024326951308,0.0001297410418590328,321.97588626527715,321.9758978493716,-1.1584094465888484e-05
134,RIMKLB,0.3900252398152468,0.393058498309801,0.003033258494554214,5.278092008590839,5.26804540628025,0.010046602310588959,0.0001562500000001,4.49053691265949e-08,0.00015620509463097339,25.20804471334685,25.20804816674917,-3.4534023178878215e-06
135,RILP,0.2196593065526189,0.219391010366815,0.00026829618580390124,2.198424843007845,2.198637667185,0.0002128241771548467,0.6921013643831035,0.692149326862763,4.7962479659435786e-05,240.82437934702915,240.82437993656544,-5.895362846786156e-07
136,RHOF,-0.4815931761205003,-0.481737764170694,0.0001445880501937391,6.176410683785333,6.17657800358267,0.0001673197973373064,0.1328361190795899,0.132752500991051,8.361808853890595e-05,448.8526787748559,448.8526796774884,-9.026325074046326e-07
137,RGS3,-0.4628878552784676,-0.462737482042979,0.00015037323548861004,1.2852316025316135,1.28504322131322,0.00018838121839359623,0.6860116078779122,0.686048964787613,3.735690970085859e-05,2161.5006736770733,2161.50067846787,-4.790796538145514e-06
138,RGS14,0.0114276776348255,0.0116435067381121,0.00021582910328660047,2.7924272788720383,2.79214847015733,0.0002788087147083118,0.317272521972657,0.317326145454896,5.362348223902913e-05,2171.042221691007,2171.0422281535007,-6.462493729486596e-06
139,RGS10,-2.204108021786229,-2.20466132626992,0.0005533044836911749,4.283555461264314,4.28342965658954,0.000125804674773633,0.9999999618530272,0.999999999120608,3.72675807991385e-08,60.81272513381628,60.81272829546987,-3.1616535878242757e-06
140,RGPD5,0.6946311787298192,0.694438659659913,0.00019251906990613854,1.9886151447695648,1.98880631425886,0.00019116948929509547,0.548633880615236,0.548464380602989,0.00016950001224702582,416.80616706671657,416.8061687396197,-1.6729031244722137e-06
141,RGL1,2.105089500698733,2.09724192911932,0.00784757157941307,-1.9298927654877824,-1.92541865765021,0.004474107837572516,0.9999999904632568,0.999999896514823,9.394843381027584e-08,97.99337211773133,97.9935983915147,-0.00022627378336892434
142,RFX2,0.1623648897535664,0.1622896236361,7.526611746638823e-05,0.7341372118654415,0.734434643674374,0.00029743180893260224,0.8843569183349638,0.884568771021661,0.00021185268669721147,319.61321882955366,319.61322504826114,-6.218707483185426e-06
143,RFTN1,0.340876875072981,0.340742853981714,0.00013402109126697814,4.737792906423995,4.73783243694512,3.953052112493083e-05,0.3455590866921257,0.345493787647168,6.529904495772287e-05,547.2215282491379,547.2215289140711,-6.649331680819159e-07
144,RFESD,0.0506864488335811,0.0551396726806185,0.004453223847037398,4.591753636622575,4.57992668749387,0.011826949128704634,0.9999996948242188,0.999987680194107,1.2014630111800706e-05,45.02673084813792,45.0270785960088,-0.0003477478708759918
145,RCCD1,-0.6274361583543066,-0.627166871466069,0.0002692868882375743,4.271776981155938,4.27165901959966,0.00011796155627763483,0.1920741451740268,0.192152143249433,7.799807540620485e-05,167.2051683154549,167.20516876184303,-4.463881282390503e-07
146,RBM39,0.0566150441689178,0.056568759275714,4.628489320379625e-05,5.906924653466845,5.9067173971927,0.0002072562741455286,0.0294973754882813,0.0294929098822706,4.465606010698592e-06,908.7487409808848,908.7487463463574,-5.365472588891862e-06
147,RBM15,0.3657714969742496,0.365312374588379,0.00045912238587059173,4.1067364399620185,4.10665469334479,8.174661722826215e-05,0.0001562500000001,9.87927080005697e-07,0.00015526207292009428,183.44087676627916,183.4406708901626,0.0002058761165528722
148,RASSF5,-0.1713502260162907,-0.171756884642746,0.0004066586264552807,4.703897275217759,4.70405539207014,0.00015811685238098505,0.1130570068359375,0.113060835695499,3.8288595615026955e-06,826.4071325990104,826.4071361147007,-3.5156903095412417e-06
149,RALGPS1,-1.0635839580227338,-1.06354071398661,4.324403612376848e-05,4.099875706891771,4.09967892674932,0.00019678014245094744,0.0001562500000001,8.50887618369268e-07,0.00015539911238173073,146.99987873585303,146.9998503700739,2.836577914422378e-05
150,RAF1,-0.1099682947723094,-0.109777192378172,0.00019110239413740182,4.546702005362791,4.5464203326922,0.00028167267059053813,0.3390846252441414,0.339327862477566,0.00024323723342462023,341.05155552782537,341.0515582336117,-2.7057863007939886e-06
151,RABGAP1L,0.3576580495659567,0.357887150548691,0.00022910098273432045,1.473211763142011,1.47301246834349,0.00019929479852098808,0.4786974354654564,0.478741290695183,4.385522972660816e-05,4449.34193805118,4449.34194590313,-7.851950613257941e-06
152,RAB40C,0.7935176571502391,0.793514869546889,2.787603350151713e-06,2.3832939682635668,2.38331882309732,2.4854833753362726e-05,0.5934461593627947,0.593892668008869,0.0004465086460743173,83.0755974155855,83.07559837940808,-9.6382257197547e-07
153,PXK,-0.2707813297882713,-0.270635012625115,0.0001463171631562732,4.6960931247632605,4.69593012012938,0.00016300463388052577,0.1842040066719058,0.1843192444515,0.00011523777959418502,485.71324830729634,485.7132502928997,-1.9856033759424463e-06
154,PVT1,0.4780121520309258,0.477997594355663,1.455767526276075e-05,2.7574742984873284,2.75749800372621,2.3705238881621682e-05,0.738996116638186,0.739121127699657,0.00012501106147100316,476.85370370171967,476.8537045051442,-8.034245411181473e-07
155,PVRIG,0.0997418627256497,0.0979706133100068,0.0017712494156428976,1.343725405304498,1.34439970741679,0.0006743021122919135,0.9999998474121092,0.999999952376918,1.0496480873367631e-07,58.188704865006834,58.18871391408996,-9.049083125489688e-06
156,PTPRK,1.566095402919819,1.55151088158009,0.014584521339729095,0.5067921724491753,0.502058702925969,0.004733469523206302,0.9999999988079072,0.99999995267534,4.613256721075487e-08,800.589904918618,800.6108526312073,-0.0209477125893045
157,PTP4A2,-0.1304746198958176,-0.129988575536682,0.0004860443591356012,1.8101218157243155,1.80680998654328,0.0033118291810354528,0.9999999618530272,0.99999962452244,3.3733058724116916e-07,56.43328077046347,56.43336037653546,-7.96060719920888e-05
158,PTDSS2,0.0300415845897389,0.0271029140779618,0.0029386705117771007,0.6225354422807245,0.619520512684564,0.003014929596160565,0.9999999809265137,0.999999554691456,4.2623505769334713e-07,246.67022951032916,246.67138182640605,-0.001152316076883153
159,PTAFR,-0.5757582156310053,-0.664132766585321,0.08837455095431579,6.386882762943954,6.45393767327691,0.06705491033295541,0.9999999618530272,0.999996504777818,3.4570752092122348e-06,34.63826672232014,34.64138497063965,-0.0031182483195095756
160,PSMB9,-0.3638177031316308,-0.363912779790778,9.507665914720853e-05,7.402591143541155,7.40256750180587,2.3641735285018228e-05,0.0669908601567149,0.0669747883188969,1.607183781800192e-05,512.9001318409256,512.9001330487597,-1.2078340887455852e-06
161,PRRX1,-0.2635857709422122,-0.264074485684362,0.0004887147421497873,0.1548549884732522,0.155313973678193,0.0004589852049408094,0.2497854309082036,0.249831685530617,4.6254622413394175e-05,39.73281160036696,39.73281195791071,-3.5754375460328447e-07
162,PRMT7,-0.8780273668198473,-0.878030952396726,3.585576878739616e-06,5.475451405848974,5.47514104719931,0.00031035864966355575,0.4718160552978529,0.471607289422199,0.0002087658756539379,129.66423305007794,129.66423459064765,-1.5405697126880114e-06
163,PRKAR1B,0.1443856888564343,0.144361734405634,2.3954450800306448e-05,0.8735306766495177,0.873562367586003,3.1690936485362364e-05,0.6900107345581076,0.690177162153411,0.0001664275953033867,1037.9165761601591,1037.9165808531554,-4.692996299127117e-06
164,PRICKLE2,2.8332154416901405,2.83980169925114,0.00658625756099962,0.4248951683620625,0.425620799663773,0.0007256313017104943,0.9999999237060546,0.999999684315745,2.3939030957542684e-07,33.13355360654825,33.13358241920126,-2.881265301368785e-05
165,PRDM15,-0.9598551130624275,-0.959776411373496,7.870168893153728e-05,2.0448781824649966,2.04470258608096,0.00017559638403685796,0.9463212203979524,0.946486829118612,0.00016560872065962684,323.520920842074,323.5209252517441,-4.409670054883463e-06
166,PRCC,1.7633958363665856,1.77721030067753,0.013814464310944352,-4.394479560594307,-4.40700521347481,0.012525652880502669,0.9999999237060546,0.999999873867144,4.983891066512314e-08,38.39689168011189,38.39697632658039,-8.464646850114832e-05
167,PPP1R7,0.0683255650757645,0.0678964025931084,0.00042916248265609247,2.797465283281868,2.79768469041294,0.00021940713107193588,0.101953125,0.101953742541263,6.175412630010646e-07,2613.0050371857333,2613.005053518703,-1.633296960790176e-05
168,PPP1R26-AS1,2.1690238369375114,2.16905370032869,2.9863391178608367e-05,-1.945866863831968,-1.94591014901448,4.328518251184299e-05,0.10484375,0.316905370032869,0.212061620032869,15.379469670023337,15.37946966880332,1.2200160881548072e-09
169,PPIE,-0.6307175426475826,-0.630296141112648,0.00042140153493464005,6.612486195521678,6.6130223281256,0.0005361326039228231,0.0001562500000001,2.51800912203879e-07,0.00015599819908789612,126.361317906176,126.36114941666546,0.0001684895105427131
170,POU2F2,0.3503102393616756,0.350870613639672,0.0005603742779963783,4.057540104653597,4.05671071643932,0.000829388214277138,0.3494319870141888,0.349770637124032,0.000338650109843186,1176.264735964657,1176.2647710687806,-3.510412375362648e-05
171,POLR3E,-0.5214883588032198,-0.540020242111583,0.018531883308363195,6.635912204522247,6.64937599405675,0.013463789534502446,0.9999996948242188,0.999987099388454,1.2595435764817253e-05,28.983174314369933,28.983305133661823,-0.00013081929188984986
172,POLR1A,0.3377042504995067,0.337692493028778,1.1757470728679387e-05,1.178662378069928,1.17865499633931,7.381730617872506e-06,0.1,0.217865499633931,0.117865499633931,42.119889856975234,42.119889855456975,1.5182592960627517e-09
173,POLD4,-0.3152866022515613,-0.315729211798781,0.0004426095472196967,6.229653186842164,6.22993712571352,0.0002839388713562485,0.0185412597656251,0.0185529264809624,1.1666715337300265e-05,909.6603136760964,909.6603158594904,-2.183394030907948e-06
174,POFUT2,0.3109843912940673,0.31077494793144,0.0002094433626272929,4.2033373516292585,4.20327201989228,6.533173697853556e-05,0.237529174804688,0.237559679474721,3.0504670033015824e-05,139.2469947039723,139.24699518349573,-4.795234360699396e-07
175,PMEL,-0.0025695077440695,-0.0027608145044179,0.00019130676034840016,-3.0680434866798327,-3.06830139278837,0.00025790610853748674,0.9999999952316284,0.999999799485648,1.957459804247108e-07,61.38704787597102,61.38705177833646,-3.902365442343125e-06
176,PLEKHA5,1.200819192744916,1.2009361714901,0.00011697874518379336,1.446018688518031,1.44615643300871,0.00013774449067893713,0.824324249267581,0.824302828093529,2.142117405201649e-05,100.71415908324444,100.71415967138968,-5.881452409539634e-07
177,PLCXD1,0.295494039079539,0.276073907098077,0.019420131981461974,1.386278164885496,1.40399644738787,0.01771828250237406,0.9999999904632568,0.999999848148317,1.423149398327439e-07,146.53229771895042,146.53632439853214,-0.0040266795817274215
178,PLCD1,-0.2093550494679674,-0.209366572253596,1.152278562860376e-05,1.6077341882659044,1.6076468325881,8.735567780449038e-05,0.8387575378417995,0.838709373469602,4.816437219756775e-05,678.8655848072801,678.8655854050457,-5.977656201139325e-07
179,PLB1,1.7788679772350902,1.77997859956565,0.0011106223305599183,-0.6061296431890149,-0.608292161275531,0.0021625180865161298,0.9999999237060546,0.999999941865024,1.8158969328219143e-08,41.11408168841051,41.11409599780414,-1.4309393634448497e-05
180,PLAUR,-0.3954761774465953,-0.395001520065118,0.00047465738147728365,4.558294594372736,4.55775988123319,0.0005347131395456728,0.477956364348323,0.477984274204532,2.790985620898523e-05,131.3039659701646,131.3039663523949,-3.822302971911995e-07
181,PLA2G6,0.0244198809259259,0.0240178322930801,0.00040204863284579867,3.5618899824122723,3.56201706819651,0.0001270857842379236,0.8262266235351592,0.826194701625707,3.192190945222606e-05,153.07392977817443,153.07393065742315,-8.792487165010243e-07
182,PITPNC1,1.1796357516383424,1.15684771785351,0.022788033784832518,-0.1381796102841033,-0.123384393422256,0.014795216861847302,0.9999999904632568,0.999999992239824,1.776567226663417e-09,66.4668625635306,66.46871980385008,-0.0018572403194809795
183,PITPNB,-0.2657254452761877,-0.264713964830089,0.001011480446098667,6.342644129549337,6.34195915603697,0.0006849735123672929,0.2716075576454407,0.272153523680993,0.0005459660355522922,107.13233096461036,107.13233570760326,-4.742992899764431e-06
184,PITHD1,-1.4868452369169094,-1.48717681666897,0.00033157975206066226,7.030644043770144,7.03075826528275,0.00011422151260642721,0.103359375,0.103382198210723,2.2823210722999754e-05,213.8847238795337,213.884724482064,-6.025302923262643e-07
185,PIK3R2,0.5664445390600057,0.567020755730687,0.0005762166706813066,2.6178182431060795,2.61740964629608,0.0004085968099993842,0.8259731734022527,0.826081603569209,0.00010843016695627483,112.47747097527264,112.47747256360452,-1.5883318837950355e-06
186,PIGA,0.1724982954293588,0.172328517957159,0.00016977747219978911,2.630792158559905,2.63070384133778,8.831722212487847e-05,0.3708516540527353,0.370798351604998,5.3302447737269e-05,291.7581367549596,291.7581382517879,-1.4968283039706876e-06
187,PIAS3,-0.1919511317361583,-0.191678396071285,0.0002727356648732915,0.575828314778192,0.575772697860874,5.56169173179244e-05,0.6584741058349628,0.658562291724245,8.818588928216631e-05,1518.8554583424996,1518.855466656798,-8.314298383993446e-06
188,PI4KA,0.4446834329576032,0.447272638050887,0.0025892050932838084,3.506581347065921,3.5062564084756,0.00032493859032101113,0.9999999237060546,0.999999915359046,8.347008639830733e-09,28.446624571974297,28.44663239354905,-7.821574751432081e-06
189,PHYH,-0.0674057034389838,-0.0670618557127017,0.00034384772628209825,0.8341110531321467,0.833971514428576,0.00013953870357075182,0.7354636245131517,0.735480165886141,1.654137298923164e-05,1410.856060214553,1410.8560667014897,-6.486936626970419e-06
190,PHPT1,0.0368239910139905,0.0366729126649271,0.00015107834906339518,5.895321638173531,5.89570742668105,0.0003857885075193579,0.0280458709716798,0.0280039611706541,4.190980102570033e-05,338.96374833469656,338.96375029940884,-1.964712282642722e-06
191,PGRMC2,0.1137519417143173,0.114049148506426,0.00029720679210870626,3.266650765519641,3.26662926485168,2.1500667960694386e-05,0.8035933760896352,0.803730610381736,0.0001372342921007741,158.0034237377111,158.00342487258646,-1.134875361685772e-06
192,PFKFB3,-0.1153476533680552,-0.115274208191619,7.34451764362043e-05,2.8989325018673777,2.89889429236877,3.820949860777745e-05,0.6961095404329558,0.695992312718236,0.00011722771471978088,685.0428315143951,685.0428320801615,-5.657664132741047e-07
193,PECR,-0.0053225360712977,0.0158081944112337,0.0211307304825314,4.649744444659879,4.64121922262476,0.008525222035118851,0.0001562500000001,1.14333473831229e-07,0.00015613566652626876,127.8996866753974,127.90088178788808,-0.0011951124906772748
194,PDE7A,0.4877740388909274,0.487951572676149,0.00017753378522161745,2.0816329366320687,2.08137829628802,0.00025464034404887315,0.5891202433258312,0.589342165485971,0.00022192216013972033,659.9102958557987,659.9102987836512,-2.927852506218187e-06
195,PDE4D,1.120273216537676,1.12023865597253,3.45605651461689e-05,-0.6830932824318691,-0.683165630426514,7.234799464495012e-05,0.8938606109619169,0.89382440373467,3.62072272469538e-05,5116.123831935856,5116.123844429542,-1.2493685972003732e-05
196,PDE4A,0.624662678794937,0.624371572750234,0.000291106044702949,0.0147493933683739,0.0148130636466103,6.367027823639924e-05,0.8981441345214872,0.89805392959468,9.02049268072247e-05,263.1069582354484,263.1069606099042,-2.3744557893223828e-06
197,PAX9,0.5542668375786833,0.554342769943966,7.593236528269376e-05,1.7917597579333733,1.79168595768842,7.38002449531816e-05,0.4679170607239021,0.467819473188197,9.758753570510148e-05,18.20032858937627,18.200328676496312,-8.712004273547791e-08
198,PATZ1,0.5321438879822382,0.532144233816461,3.4583422281464493e-07,0.9444428959327144,0.944426093262914,1.6802669800308756e-05,0.9999999904632568,0.999999904166433,8.629682379801551e-08,345.2195708248924,345.2195713543383,-5.294459128890594e-07
199,PARVB,0.028707321862002,0.0290706068396865,0.00036328497768450124,3.3331753362738388,3.33313532156699,4.001470684888986e-05,0.2556378444433218,0.255486297538134,0.000151546905187816,885.7377276756283,885.7377364109858,-8.735357482692052e-06
200,PARP3,0.1134069084049937,0.113943912816288,0.0005370044112942979,1.4564124923360604,1.45595307621962,0.00045941611644040314,0.3136159820556648,0.313661373267718,4.539121205315855e-05,1506.284978256268,1506.28499975094,-2.1494671955224476e-05
201,PARP1,-0.1116011168831577,-0.111584681755186,1.6435127971697883e-05,3.7615036529404513,3.76154027667697,3.662373651858175e-05,0.1865493164062503,0.186603512075033,5.4195668782702766e-05,2227.573098856622,2227.573099102817,-2.461952135490719e-07
202,PALM2-AKAP2,-0.1836276747256151,-0.183286415858716,0.00034125886689909124,0.8638597785873664,0.863708535570004,0.0001512430173623569,0.6376995544433615,0.637868958240701,0.00016940379733954014,6698.835178554004,6698.835263542329,-8.498832448822213e-05
203,OXSM,0.0889488668810619,0.0891294307247799,0.00018056384371799294,1.253951024050049,1.25366049915061,0.0002905248994391485,0.5443648681640643,0.544510540055847,0.0001456718917827171,1027.212682695157,1027.212690583911,-7.888753998486209e-06
204,OXR1,0.1289148836624731,0.12911075382546,0.00019587016298688864,2.6072728873631306,2.6072957080853,2.282072216930331e-05,0.4759435638070119,0.475494295488552,0.00044926831845992776,858.2543434276231,858.2543517971366,-8.369513466277567e-06
205,OTUD4,-0.3027877573085486,-0.303001376028038,0.0002136187194893835,5.206077770050323,5.20609912902181,2.13589714874729e-05,0.5171018829345718,0.516992631190949,0.00010925174362286239,66.99514887395249,66.99514910709948,-2.3314699149068474e-07
206,OSBPL3,-0.7022960693832676,-0.701959692275886,0.00033637710738165794,1.684508164589919,1.68423186580132,0.00027629878859891654,0.8687630697742134,0.86873320007373,2.986970048335369e-05,1679.60784402819,1679.6078510250434,-6.996853471719078e-06
207,OLR1,-0.3129931784159664,-0.312921171855917,7.200656004940909e-05,0.4224746407400817,0.422340489272435,0.0001341514676466704,0.4052595381259929,0.405235264576592,2.4273549400932737e-05,191.1377636240184,191.1377639425163,-3.1849791071181244e-07
208,NUTM2A-AS1,0.4267962325342943,0.426771358924584,2.487360971026309e-05,4.9088724253550335,4.90890992512489,3.749976985645276e-05,0.4199432559818041,0.419676180254837,0.00026707572696710313,303.951755830489,303.9517576003403,-1.7698512806418876e-06
209,NUDT1,-0.7710923188572456,-0.771010310580602,8.20082766436192e-05,5.132683394968726,5.13242774935114,0.00025564561758617543,0.2303527832031254,0.230270572553166,8.221064995941885e-05,528.6614288456773,528.6614332132284,-4.3675511278706836e-06
210,NSMCE1,-0.0060270613274568,-0.0054754313139707,0.0005516300134860994,3.0923328424660843,3.0923056926759,2.7149790184477496e-05,0.2795674438476569,0.279533607906842,3.383594081490804e-05,1471.4120940040452,1471.4121255735456,-3.1569500379191595e-05
211,NRSN2-AS1,-1.4848560916733122,-1.21540280271064,0.2694532889626722,3.8918173316138303,3.62068530346369,0.27113202815014015,0.9999999237060546,0.999999995581314,7.187525941088069e-08,39.408908503516095,39.44827218434213,-0.03936368082603536
212,NRN1,0.3608250280557813,0.361501706629677,0.0006766785738956949,1.1581685480168185,1.15769152484421,0.0004770231726085594,0.7506742782592798,0.750576150448093,9.812781118678782e-05,115.06924726849324,115.06924958074651,-2.3122532724073608e-06
213,NRDE2,-0.0093408710442019,-0.0095458565106046,0.00020498546640270073,3.5120689482110388,3.51218764140023,0.00011869318919144334,0.4279068298339855,0.42780486443211,0.000101965401875459,227.93321773653884,227.93321819134508,-4.548062406684039e-07
214,NR2C2,0.2723157584009563,0.272381165723088,6.540732213172751e-05,2.3905906854609773,2.39028080630684,0.0003098791541371604,0.7309749298095727,0.731049016130055,7.40863204823361e-05,224.91070795446063,224.91071038663293,-2.4321722946751834e-06
215,NPAS1,1.0922563095195403,1.09242223620907,0.00016592668952974954,-0.4281485644417639,-0.428385752939931,0.00023718849816706244,0.6675081253051779,0.667594266822942,8.61415177640934e-05,208.13484984726657,208.13485089870323,-1.0514366692859767e-06
216,NOL4L,0.3519499419172102,0.351512604655758,0.00043733726145217533,-0.3308901340297693,-0.330720883191743,0.00016925083802632468,0.7436047668457055,0.743647274662818,4.250781711245821e-05,137.1710246557768,137.17102577181672,-1.1160399253640207e-06
217,NOL3,0.1822495786862452,0.182368320579001,0.0001187418927557915,0.5206196674730916,0.520653771634033,3.4104160941406114e-05,0.6702871398925802,0.670196400416857,9.07394757231339e-05,225.20398886913205,225.20398990654363,-1.0374115788636118e-06
218,NEURL3,1.7852352056551228,1.78507618547944,0.00015902017568292237,-1.5158672741800858,-1.51615513399502,0.00028785981493428814,0.7917154462292817,0.791750829068985,3.53828397032796e-05,36.43260558972775,36.43260671585252,-1.1261247720995016e-06
219,NDC80,-0.0539957550107065,-0.0542045117429709,0.00020875673226439934,2.2440210721781257,2.24433939093324,0.00031831875511434404,0.5795795575931713,0.579332188128136,0.00024736946503522983,327.9831902188562,327.9831943941137,-4.175257515726116e-06
220,NCAPD2,0.0153181030865545,0.0155057336085706,0.00018763052201609988,1.1064221570049433,1.10620573797911,0.0002164190258333587,0.4698924102783216,0.46932915854331,0.0005632517350116495,586.0604913298655,586.0605040352575,-1.2705392009593197e-05
221,NAGK,0.0360029648635186,0.0355787830682076,0.00042418179531100025,3.986041452164742,3.98611270794108,7.12557763380417e-05,0.098984375,0.0991558259370255,0.0001714509370255024,625.8222208213707,625.8222315494891,-1.0728118354563776e-05
222,MYO7B,-0.4987264341723135,-0.499061202470822,0.000334768298508481,0.3751663614678105,0.375561428167997,0.00039506670018646384,0.5260313838519171,0.525981730682486,4.965316943106313e-05,302.19940522098534,302.1994070794127,-1.858427367551485e-06
223,MYEOV,0.7492183595505095,0.749158074059367,6.028549114256432e-05,2.564972973349041,2.56498444332402,1.1469974979139153e-05,0.9999999237060546,0.999999622179871,3.0152618357703886e-07,44.00521309098919,44.0052134874507,-3.964615160612084e-07
224,MTSS1,0.2190136357839655,0.218802511778612,0.00021112400535347464,0.90173360146898,0.901960347776352,0.00022674630737207213,0.4940892736852184,0.494095802439397,6.5287541786140935e-06,2912.4848154624638,2912.4848254924927,-1.003002898869454e-05
225,MTMR11,-0.5908356312446775,-0.590154455884959,0.0006811753597185666,2.564916081432097,2.56423557617833,0.0006805052537668388,0.9999999618530272,0.999999921255687,4.059734015626759e-08,18.805044429109103,18.805044742566825,-3.13457722000976e-07
226,MTA1,0.9564712688806362,0.956249627224967,0.00022164165566918026,1.852662546502715,1.8529696686299,0.0003071221271850888,0.9311048658639224,0.931105847298151,9.814342286640354e-07,216.5150879174329,216.5150894459981,-1.5285651784324727e-06
227,MRPS2,-0.1068882637151186,-0.114999945901933,0.008111682186814406,5.361311379383153,5.36741487413947,0.006103494756317218,0.0001562500000001,1.82841275133556e-07,0.00015606715872496643,226.65905786984487,226.658790531015,0.00026733882987173274
228,MPHOSPH6,0.3200374681293139,0.322277430284583,0.002239962155269115,6.516924217714264,6.51732170515132,0.00039748743705647627,0.9999998474121092,0.999978762173448,2.1085238661178174e-05,38.54787718671193,38.54789998303434,-2.27963224119776e-05
229,MPEG1,0.0111785295639856,0.0110612258716081,0.00011730369237749998,5.755638836533972,5.75559088471263,4.795182134209597e-05,0.6934134475886842,0.693287777191029,0.0001256703976552087,61.73761993974369,61.73762018789186,-2.48148168680018e-07
